,date,content,url,hashtags,topic
1326,2016-11-25 00:31:24+00:00,"My neighbor to his mom: isn't is past your bedtime?
His mom: isn't it past your life?
#thanksgivingclapback",https://twitter.com/jazzyeet/status/801946352695517185,['thanksgivingclapback'],thanksgiving
1327,2016-11-25 00:30:21+00:00,"Me: ""Isn't that your third plate?""

Aunt: ""Isn't that your third husband?""

#ThanksgivingClapBack",https://twitter.com/cam3raface/status/801946087179374596,['ThanksgivingClapBack'],thanksgiving
1328,2016-11-25 00:29:27+00:00,"Aunt: How's LA? You still calling yourself an actor? 

Me: Is your husband still calling himself ""Employed?"" 

#ThanksgivingClapback https://t.co/LbLsQUSzCa",https://twitter.com/ebrojiapp/status/801945859923460096,['ThanksgivingClapback'],thanksgiving
1329,2016-11-25 00:28:59+00:00,Lmao there ain't no #ThanksgivingClapBack over here. My aunt the only one calling me handsome 😂😅,https://twitter.com/MC2One/status/801945742864547840,['ThanksgivingClapBack'],thanksgiving
1330,2016-11-25 00:28:45+00:00,"""#thanksgivingclapback"" https://t.co/0wkglcCHDQ",https://twitter.com/Dude_Stop1/status/801945687420207104,['thanksgivingclapback'],thanksgiving
1331,2016-11-25 00:28:40+00:00,"Aunt: You use to be a good kid, what happened?
Me: You use to have a good marriage, what happened? #ThanksgivingClapback",https://twitter.com/tragicsym/status/801945664355758080,['ThanksgivingClapback'],thanksgiving
1332,2016-11-25 00:28:28+00:00,I liked a @YouTube video from @aics17 https://t.co/Y3LzQgmgqY My Favorite #ThanksgivingClapback Memes,https://twitter.com/ThatsJustJoeyy/status/801945613642371072,['ThanksgivingClapback'],thanksgiving
1333,2016-11-25 00:28:22+00:00,"Aunt: ""You should stop living at your mom's house""
Me: ""You should find your kids daddies""
#ThanksgivingClapback https://t.co/snPt00dXcd",https://twitter.com/AlexVaughn17/status/801945589290242048,['ThanksgivingClapback'],thanksgiving
1334,2016-11-25 00:27:40+00:00,"@uhmanya ""Have you gotten fat?""
Me: ""Have you gotten laid?""
#ThanksgivingClapback",https://twitter.com/mehoy_pinoy/status/801945411254484992,['ThanksgivingClapback'],thanksgiving
1335,2016-11-25 00:27:21+00:00,"My cousin Erik: *Makes fun of Laney*

Laney: ""At least my nose isn't as big as yours"" 

She is 6 years old. 💀

#ThanksgivingClapBack",https://twitter.com/LSarazua6/status/801945335220305921,['ThanksgivingClapBack'],thanksgiving
1336,2016-11-25 00:26:57+00:00,I really just lived a #thanksgivingclapback I wish I could concisely tweet exactly what just happened,https://twitter.com/cryin_ryan__/status/801945233516851201,['thanksgivingclapback'],thanksgiving
1337,2016-11-25 00:26:24+00:00,Let #thanksgivingclapback begin. 😈,https://twitter.com/ThatOneKahnum/status/801945094131773440,['thanksgivingclapback'],thanksgiving
1338,2016-11-25 00:26:19+00:00,"Aunt: You still aint got a job yet?😒

Me: You still livin off ya kids child support? 
#ThanksgivingClapback",https://twitter.com/Obey_KimmyBoss/status/801945074665918464,['ThanksgivingClapback'],thanksgiving
1339,2016-11-25 00:25:32+00:00,"Uncle: You gonna save some food for the rest of us?
Me: Idk you gonna save that hairline of yours?..
#Thanksgivingclapback https://t.co/ShcbRqTSvw",https://twitter.com/that1dudeFabio/status/801944874811584513,['Thanksgivingclapback'],thanksgiving
1340,2016-11-25 00:25:29+00:00,"Aunt: ""Why you got so much food on your plate?""

Me: ""Why you got so many ex-husbands?""
#ThanksgivingClapback https://t.co/XlnjgIAIU2",https://twitter.com/AlexVaughn17/status/801944861612134400,['ThanksgivingClapback'],thanksgiving
1341,2016-11-25 00:25:26+00:00,"Grandpa: Don't make me pull out those baby pictures 
Dad: Don't make me unplug that life support machine 
 #ThanksgivingClapback",https://twitter.com/Obey_KimmyBoss/status/801944851466059776,['ThanksgivingClapback'],thanksgiving
1342,2016-11-25 00:25:26+00:00,"""Why are your grades bad""
""Why is your pie burnt?"" #ThanksgivingClapback",https://twitter.com/noimalex/status/801944850258128896,['ThanksgivingClapback'],thanksgiving
1343,2016-11-25 00:24:04+00:00,"Aunt: ""When you gonna get a man?""
Me: ""When you gonna get a faithful man?""
 #ThanksgivingClapback https://t.co/bEp1ntB2EA",https://twitter.com/Obey_KimmyBoss/status/801944506560028672,['ThanksgivingClapback'],thanksgiving
1344,2016-11-25 00:23:06+00:00,#ThanksgivingClapback https://t.co/zOkdnjU608,https://twitter.com/quote_friends/status/801944262275375104,['ThanksgivingClapback'],thanksgiving
1345,2016-11-25 00:22:43+00:00,"🙄🙄But is she married? Happily? 
#ThanksgivingClapback https://t.co/aM1AI9lmpp",https://twitter.com/MandaCierra/status/801944166016159744,['ThanksgivingClapback'],thanksgiving
1346,2016-11-25 00:22:16+00:00,"La prima: ""Wow, y sigues aumentando de peso verdad.""

Yo: ""Wow, y sigues trabajando en Taco Bell verdad.""

#thanksgivingclapback https://t.co/qAZ7G3XkSu",https://twitter.com/heyaboutit/status/801944054363721728,['thanksgivingclapback'],thanksgiving
1347,2016-11-25 00:22:04+00:00,It's one of the best times of the year just because of #thanksgivingclapback and #christmasclapback memes,https://twitter.com/steven_zaspel/status/801944001972682754,"['thanksgivingclapback', 'christmasclapback']",thanksgiving
1348,2016-11-25 00:21:57+00:00,Me promoting my #ThanksgivingClapback tweets from last year https://t.co/OEIw8fRXoB,https://twitter.com/nolaboy96/status/801943973367611393,['ThanksgivingClapback'],thanksgiving
1349,2016-11-25 00:21:23+00:00,“Nosy Relative”… That could be anybody. #thanksgivingclapback #thanksgivingwithblackfamilies #thanksgivingwithmixed… https://t.co/yQpAuxWtFg,https://twitter.com/CDB666/status/801943833558843392,"['thanksgivingclapback', 'thanksgivingwithblackfamilies', 'thanksgivingwithmixed']",thanksgiving
1350,2016-11-25 00:21:10+00:00,#ThanksgivingClapback https://t.co/diK2tcYEsb,https://twitter.com/Obey_KimmyBoss/status/801943777430609920,['ThanksgivingClapback'],thanksgiving
1351,2016-11-25 00:21:09+00:00,S/o to those who over react over the littlest things #ThanksgivingClapback,https://twitter.com/RnbCleph/status/801943774742118400,['ThanksgivingClapback'],thanksgiving
1352,2016-11-25 00:20:52+00:00,#thanksgivingclapback 🐸🍵 https://t.co/R7fG30970k,https://twitter.com/LeeSheilaa/status/801943701157191680,['thanksgivingclapback'],thanksgiving
1353,2016-11-25 00:20:41+00:00,#ThanksgivingClapback https://t.co/IiqKLKA0wC,https://twitter.com/Obey_KimmyBoss/status/801943657347776516,['ThanksgivingClapback'],thanksgiving
1354,2016-11-25 00:19:49+00:00,😂😂😂😂😂😂😂🦃💯#teamhollywoodjonny #thanksgivingclapback https://t.co/pHvoPHo7v4,https://twitter.com/Hollywood_Jonny/status/801943436924489728,"['teamhollywoodjonny', 'thanksgivingclapback']",thanksgiving
1355,2016-11-25 00:19:47+00:00,"Aunt: Why does your boyfriend have to be so White? 

Me: Why do your teeth have to be so brown?  #thanksgivingclapback https://t.co/3VxW48xRVE",https://twitter.com/TerpGrad01/status/801943428858777600,['thanksgivingclapback'],thanksgiving
1356,2016-11-25 00:19:03+00:00,This thanksgiving I got roasted for having pinkeye. Little do they know I made most of the food #thanksgivingclapback,https://twitter.com/jor_hey_llano/status/801943245504778240,['thanksgivingclapback'],thanksgiving
1357,2016-11-25 00:18:45+00:00,"My sister: when are you gonna grow  your hair out?

Me: when are you gonna stop having kids? 
#ThanksgivingClapback",https://twitter.com/natughhlie/status/801943169017454592,['ThanksgivingClapback'],thanksgiving
1358,2016-11-25 00:18:19+00:00,#thanksgivingclapback IM HOLLERING https://t.co/0mIsbOywjq,https://twitter.com/spiicysaffron/status/801943058422054912,['thanksgivingclapback'],thanksgiving
1359,2016-11-25 00:18:14+00:00,When you ain't gotta worry bout having no #ThanksgivingClapback cuz your mom don't fw the fakes 😊😊,https://twitter.com/zombriezy/status/801943039241572352,['ThanksgivingClapback'],thanksgiving
1360,2016-11-25 00:18:02+00:00,call me ri ri #thanksgivingclapback https://t.co/et3QzBEjwQ,https://twitter.com/BOONDOCK601/status/801942987286528000,['thanksgivingclapback'],thanksgiving
1361,2016-11-25 00:17:41+00:00,"""I know you don't like your own neck fat, but do you want this fat I got off the turkey neck""

Thanks @Miss_hippy253 #thanksgivingclapback",https://twitter.com/ChristineAEyler/status/801942899344560128,['thanksgivingclapback'],thanksgiving
1362,2016-11-25 00:14:11+00:00,Grandma: Here I cooked some salmon for you!                                     me:                                    #thanksgivingclapback https://t.co/dwtgXpkeqN,https://twitter.com/TGDyami/status/801942020667428864,['thanksgivingclapback'],thanksgiving
1363,2016-11-25 00:12:56+00:00,"Aunt: You need to come home more often

Me: So does your husband 
#thanksgivingclapback",https://twitter.com/iamlexidavila/status/801941705784197120,['thanksgivingclapback'],thanksgiving
1364,2016-11-25 00:12:10+00:00,"Aunt:""I see that attitude didn't go away.""
Me: ""I see your husband did.""
#thanksgivingclapback",https://twitter.com/a_nicole4412/status/801941510191190017,['thanksgivingclapback'],thanksgiving
1365,2016-11-25 00:11:58+00:00,"@Nick_HFF just like your team
🐸☕️
#thanksgivingclapback",https://twitter.com/HFF_chris/status/801941461663092741,['thanksgivingclapback'],thanksgiving
1366,2016-11-25 00:11:00+00:00,I'm laughing so hard reading through #thanksgivingclapback,https://twitter.com/Robeko17/status/801941220545044480,['thanksgivingclapback'],thanksgiving
1367,2016-11-25 00:10:11+00:00,"I'm done! 😭😭😭😂😂😂😂😂😂😂

#JamRockOne #JustForLaughs #ThanksgivingClapback #Haha #Thanksgiving2016 #WeHaveGotYouCovered https://t.co/TJiJ9Qe7aC",https://twitter.com/JamRockOneMedia/status/801941014382571520,"['JamRockOne', 'JustForLaughs', 'ThanksgivingClapback', 'Haha', 'Thanksgiving2016', 'WeHaveGotYouCovered']",thanksgiving
1368,2016-11-25 00:09:13+00:00,"Me:"" ouh can I have some""
Dad:""didn't you just eat""
Me:""yeah so""
Dad:""do you really wanna grow side ways"" 
#ThanksgivingClapBack",https://twitter.com/sorenachoum/status/801940769774956544,['ThanksgivingClapBack'],thanksgiving
1369,2016-11-25 00:09:09+00:00,So you still single yeah you still trying to be a drug dealer but you spoiled 💀 #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801940751466790912,['Thanksgivingclapback'],thanksgiving
1370,2016-11-25 00:08:20+00:00,Looking for some giggles? Look up #thanksgivingclapback,https://twitter.com/KarlyDizon/status/801940549376671744,['thanksgivingclapback'],thanksgiving
1371,2016-11-25 00:08:16+00:00,"My cousin: how do you play Taboo?
Gma: Google the rules, millennial 
My cousin: spell Google, baby boomer 

#thanksgivingclapback 😂💀",https://twitter.com/itscammieg/status/801940529437143041,['thanksgivingclapback'],thanksgiving
1372,2016-11-25 00:08:09+00:00,"grandma: *brings shitty wine* ""it's chardonnay""
dad: ""actually I think that's shittonay"" 
#thanksgivingclapback",https://twitter.com/janet_earth/status/801940502224470019,['thanksgivingclapback'],thanksgiving
1373,2016-11-25 00:08:00+00:00,I haven't talk to you since I helped you shit I haven't seen you visit grandma since last Christmas #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801940462001160192,['Thanksgivingclapback'],thanksgiving
1374,2016-11-25 00:07:32+00:00,This #thanksgivingclapback hashtag has me absolutely rolling. 😂😂,https://twitter.com/HilbertHeather/status/801940347119079424,['thanksgivingclapback'],thanksgiving
1375,2016-11-25 00:07:13+00:00,"@sverchio74 : I think Sam looks like joe. 

Me: I think you've had a whole bottle of wine. 

#thanksgivingclapback 😂😂😂😂😂",https://twitter.com/nicolevxrch/status/801940268283035650,['thanksgivingclapback'],thanksgiving
1376,2016-11-25 00:06:39+00:00,OMGGGG #thanksgivingclapback'S ARE BACK,https://twitter.com/aubreysbutera/status/801940121968898048,['thanksgivingclapback'],thanksgiving
1377,2016-11-25 00:06:09+00:00,"Uncle Jimmy: I'm leaving because I heard you were coming. 
Me: I'm coming because I heard you were leaving. #thanksgivingclapback 👏🏼😂😂😂",https://twitter.com/lovebugalfiche/status/801939999197278208,['thanksgivingclapback'],thanksgiving
1378,2016-11-25 00:05:23+00:00,this #ThanksgivingClapback hashtag is killing me 😩😂,https://twitter.com/sarahburdy/status/801939806448128001,['ThanksgivingClapback'],thanksgiving
1379,2016-11-25 00:05:17+00:00,You still don't have kids unfortunately no but I can use one of yours 4 for tax season 🤑#Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801939780032483328,['Thanksgivingclapback'],thanksgiving
1380,2016-11-25 00:04:58+00:00,@thatshilarryous #MaketheTurkeyWhiteAgain #ThanksgivingClapback,https://twitter.com/larry_mclopez/status/801939699455512576,"['MaketheTurkeyWhiteAgain', 'ThanksgivingClapback']",thanksgiving
1381,2016-11-25 00:04:48+00:00,"When you're talkin' slick, smokin' one on the porch and that ""cool"" uncle tries to slide into the convo... #ThanksgivingClapback https://t.co/xGVxeIzmPX",https://twitter.com/ebrojiapp/status/801939658741399552,['ThanksgivingClapback'],thanksgiving
1382,2016-11-25 00:04:23+00:00,You still working out yeah wbu nah I'm just working my stomach  #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801939553611345920,['Thanksgivingclapback'],thanksgiving
1383,2016-11-25 00:04:05+00:00,@itsdaniid @amrxss22 #thanksgivingclapback,https://twitter.com/toryrose_/status/801939476842999808,['thanksgivingclapback'],thanksgiving
1384,2016-11-25 00:03:56+00:00,"Cousin: You need to tame that fro. 
Me: You need to grow those edges. 

#ThanksgivingClapback https://t.co/5YcxPzB8mQ",https://twitter.com/deereedawson/status/801939442147659777,['ThanksgivingClapback'],thanksgiving
1385,2016-11-25 00:03:34+00:00,"Aunt: I see you still don't have a girlfriend dear
Me: I see you're still wearing that perm
#thanksgivingclapback https://t.co/P8NZRhEzLW",https://twitter.com/MrPhinpack/status/801939349743005696,['thanksgivingclapback'],thanksgiving
1386,2016-11-25 00:03:34+00:00,#thanksgivingclapback https://t.co/O60wwygBM1,https://twitter.com/akaSrbt/status/801939349470408704,['thanksgivingclapback'],thanksgiving
1387,2016-11-25 00:03:20+00:00,"Filipino @ party: U got girlfriend yet?

Me: No, but least I'll be able to keep one unlike your cheatin' ass. 

#thanksgivingclapback",https://twitter.com/xKrimzi/status/801939288900378624,['thanksgivingclapback'],thanksgiving
1388,2016-11-25 00:03:16+00:00,#thanksgivingclapback https://t.co/2zS0Mu9MCJ,https://twitter.com/akaSrbt/status/801939272949465089,['thanksgivingclapback'],thanksgiving
1389,2016-11-25 00:03:15+00:00,"Family Member: You have a nasty attitude.
Me: Not as nasty as your Mac n Cheese #ThanksgivingClapback https://t.co/yrKt6zOBSp",https://twitter.com/nolaboy96/status/801939267211694085,['ThanksgivingClapback'],thanksgiving
1390,2016-11-25 00:02:53+00:00,"Aunt: isn't that your 5th plate?
Me: isn't that your 5th marriage? #thanksgivingclapback https://t.co/0zAHvyrNxL",https://twitter.com/kambam_32/status/801939177277366272,['thanksgivingclapback'],thanksgiving
1391,2016-11-25 00:02:51+00:00,#thanksgivingclapback https://t.co/G1lU9XWuXD,https://twitter.com/akaSrbt/status/801939167714410496,['thanksgivingclapback'],thanksgiving
1392,2016-11-25 00:01:53+00:00,Prepare for that #thanksgivingclapback,https://twitter.com/SadYellowRoses/status/801938925946163200,['thanksgivingclapback'],thanksgiving
1393,2016-11-25 00:01:49+00:00,"Cousin: Damn, is that another tattoo? 
Me: Damn, is that another child?

#ThanksgivingClapback https://t.co/eYzhYiPLt9",https://twitter.com/deereedawson/status/801938907885608961,['ThanksgivingClapback'],thanksgiving
1394,2016-11-25 00:00:52+00:00,You still got that 97 crown Vic nope I got 15 charger you still taking the train big bruh #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801938667493277696,['Thanksgivingclapback'],thanksgiving
1395,2016-11-25 00:00:45+00:00,😂 Y'all foolish with the #ThanksgivingClapBack,https://twitter.com/T_h_e_C_h_a_m_p/status/801938636950347776,['ThanksgivingClapBack'],thanksgiving
1396,2016-11-25 00:00:37+00:00,"*does thanksgiving with family friends and has a good time*
#thanksgivingclapback https://t.co/dXF6aOAB3g",https://twitter.com/jumexofficial/status/801938605602181120,['thanksgivingclapback'],thanksgiving
1397,2016-11-25 00:00:21+00:00,#Thanksgivingclapback 😂😂😂,https://twitter.com/Petrie_K/status/801938537633476609,['Thanksgivingclapback'],thanksgiving
1398,2016-11-25 00:00:03+00:00,"Uncle:Why do you always leave your empty plate at the table? 
Me:why do women always leave you at the alter. 
#thanksgivingclapback https://t.co/pkhjmdlHuS",https://twitter.com/Victoria_chlo3/status/801938461385228289,['thanksgivingclapback'],thanksgiving
1399,2016-11-24 23:59:39+00:00,#thanksgivingclapback 😂🙃 my friend is wild https://t.co/WgQ0muEMn9,https://twitter.com/Kylie0529/status/801938360520638464,['thanksgivingclapback'],thanksgiving
1400,2016-11-24 23:59:31+00:00,Why you wear that why your kids got on what are those 🤔 #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801938327523966976,['Thanksgivingclapback'],thanksgiving
1401,2016-11-24 23:59:07+00:00,"Aunt: why are you eating so fast

Me: because I hate black people and all Jews should die

#thanksgivingclapback https://t.co/JeLKuBlFCw",https://twitter.com/memepageEX/status/801938227452149760,['thanksgivingclapback'],thanksgiving
1402,2016-11-24 23:59:06+00:00,#thanksgivingclapback is one of my favourite things ever 😂,https://twitter.com/De4dasfuck/status/801938224197337088,['thanksgivingclapback'],thanksgiving
1403,2016-11-24 23:58:45+00:00,"jeff: it keeps the boys away
paige: not like there were any there in the first place #thanksgivingclapback https://t.co/YcrwW4NQZ6",https://twitter.com/hailleannmarie_/status/801938135257116673,['thanksgivingclapback'],thanksgiving
1404,2016-11-24 23:58:45+00:00,Dang you still at work the same place.. dang you still don't got a job lol  #Thanksgivingclapback,https://twitter.com/bigfaces2k9/status/801938135118704640,['Thanksgivingclapback'],thanksgiving
1405,2016-11-24 23:58:33+00:00,"Yes, it's Black Friday! #blackfriday #thanksgiving #thanksgivingclapback #xmas #xmastree #xmas🎄… https://t.co/iuxmummQML",https://twitter.com/zacktswift/status/801938084526956545,"['blackfriday', 'thanksgiving', 'thanksgivingclapback', 'xmas', 'xmastree', 'xmas']",thanksgiving
1406,2016-11-24 23:58:25+00:00,"If this is racist, so is today.  #thanksgivingclapback https://t.co/68mniZjLaO",https://twitter.com/PEMEXONE/status/801938050972581888,['thanksgivingclapback'],thanksgiving
1407,2016-11-24 23:57:55+00:00,Me when a relative starts gettin fresh #thanksgivingclapback https://t.co/sZuDV9bJVW,https://twitter.com/johnaaaayyyy/status/801937924468207616,['thanksgivingclapback'],thanksgiving
1408,2016-11-24 23:57:43+00:00,"Mom: you want white or dark meat? 
*everyone looks at me*
Me: white
My brother: u sure? You like everything else dark 
#thanksgivingclapback",https://twitter.com/allylabita/status/801937873612275712,['thanksgivingclapback'],thanksgiving
1409,2016-11-24 23:57:41+00:00,#ThanksgivingClapback season is my favourite season,https://twitter.com/Whitleyy2020/status/801937866578427904,['ThanksgivingClapback'],thanksgiving
1410,2016-11-24 23:57:13+00:00,"Me: Why is it so hot in here?
Mama: To remind you that hell is real. Children get your hearts right! #ThanksgivingClapback https://t.co/D3CB8YX94N",https://twitter.com/Prof_LABeyonce/status/801937747913150468,['ThanksgivingClapback'],thanksgiving
1411,2016-11-24 23:56:59+00:00,"Uncle: What? You done already?
Me: What? Your marriage done already? #ThanksgivingClapback https://t.co/V2J4ovhcuk",https://twitter.com/AndrewKnight27/status/801937689994022914,['ThanksgivingClapback'],thanksgiving
1412,2016-11-24 23:56:42+00:00,"Uncle Richy: how are you?
Me: dude no one cares back off.

#ThanksgivingClapBack",https://twitter.com/st00pidhead/status/801937620490223616,['ThanksgivingClapBack'],thanksgiving
1413,2016-11-24 23:56:21+00:00,"Relative: lighthearted joke at my expense.
Me: shut the fuck up you whore.
#thanksgivingclapback",https://twitter.com/chlamydana/status/801937532720181248,['thanksgivingclapback'],thanksgiving
1414,2016-11-24 23:56:04+00:00,"aunt: have u found urself a boy yet 

me: have you found your real eyebrows yet? 

#thanksgivingclapback",https://twitter.com/SMOKiNMAKENA/status/801937462385934336,['thanksgivingclapback'],thanksgiving
1415,2016-11-24 23:55:45+00:00,"Haha ""it was nice seeing yall but I just came for the yams tho"" #thanksgiving #thanksgivingclapback #food #family #yum #foodporn #petty https://t.co/AFbBRtOCaF",https://twitter.com/simplyjonez/status/801937379435089920,"['thanksgiving', 'thanksgivingclapback', 'food', 'family', 'yum', 'foodporn', 'petty']",thanksgiving
1416,2016-11-24 23:55:39+00:00,"#thanksgivingclapback is now trending in #Austin

https://t.co/wFsGhEU7eE https://t.co/PntuPE58Ms",https://twitter.com/TrendsAustin/status/801937354244194308,"['thanksgivingclapback', 'Austin']",thanksgiving
1417,2016-11-24 23:55:03+00:00,Also thankful for these posts 😅#Thanksgivingclapback #hair #humor #meme https://t.co/mrEIKMUlUC,https://twitter.com/CraigZiering/status/801937205354561536,"['Thanksgivingclapback', 'hair', 'humor', 'meme']",thanksgiving
1418,2016-11-24 23:54:48+00:00,Bone Apple The Teeth✊🏼😜🍽 #thanksgivingclapback https://t.co/e1rEzuEKHQ,https://twitter.com/jess_johnson8/status/801937142645661696,['thanksgivingclapback'],thanksgiving
1419,2016-11-24 23:54:42+00:00,"Happy #thanksgiving everyone!!! 🦃
.
.
.
#thanksgivingclapback #etsy #etsyseller #etsyshop… https://t.co/VgzLCg34hu",https://twitter.com/Pinxe_Studio/status/801937117236592640,"['thanksgiving', 'thanksgivingclapback', 'etsy', 'etsyseller', 'etsyshop']",thanksgiving
1420,2016-11-24 23:54:22+00:00,"""Why do you keep dying your hair?""
""Why you change wigs every year?""
#thanksgivingclapback https://t.co/HHZnhUhrpf",https://twitter.com/Mehtricc/status/801937034126442497,['thanksgivingclapback'],thanksgiving
1421,2016-11-24 23:54:20+00:00,"""You have too much hair with that man bun""

""At least I actually have hair""

#ThanksgivingClapback",https://twitter.com/BuddhaBambrick/status/801937026257821696,['ThanksgivingClapback'],thanksgiving
1422,2016-11-24 23:53:54+00:00,"Relative: another plate of food?

Me: Another divorce?
#Thanksgivingclapback",https://twitter.com/swifttanic/status/801936915784089600,['Thanksgivingclapback'],thanksgiving
1423,2016-11-24 23:53:19+00:00,@taykinn95 #thanksgivingclapback,https://twitter.com/TMoorman95/status/801936767729311744,['thanksgivingclapback'],thanksgiving
1424,2016-11-24 23:53:14+00:00,"Cousin: Why you wearing all those clothes?!

""Some of us get cold...""

#ThanksgivingClapback https://t.co/9SuLcH1pHa",https://twitter.com/marco_james_/status/801936748272111617,['ThanksgivingClapback'],thanksgiving
1425,2016-11-24 23:53:12+00:00,@JC_Tav #ThanksgivingClapBack,https://twitter.com/AnthonyMagNetiC/status/801936740659449860,['ThanksgivingClapBack'],thanksgiving
1426,2016-11-24 23:53:11+00:00,Too Funny!  😂😂😂 #thanksgivingclapback #thankful🙏 #thanksgiving #comedy #shade #happyholidays… https://t.co/Q1pjShXaZb,https://twitter.com/MayaDajon/status/801936735529762816,"['thanksgivingclapback', 'thankful', 'thanksgiving', 'comedy', 'shade', 'happyholidays']",thanksgiving
1427,2016-11-24 23:53:09+00:00,I'm thankful that #ThanksgivingClapback is a thing.,https://twitter.com/TennisGazelle/status/801936724611899392,['ThanksgivingClapback'],thanksgiving
1428,2016-11-24 23:52:29+00:00,@Lestfest17 hit em with the #thanksgivingclapback,https://twitter.com/TMoorman95/status/801936559519866881,['thanksgivingclapback'],thanksgiving
1429,2016-11-24 23:50:56+00:00,Celebrating #Thanksgiving with all my American friends by scrolling through #ThanksgivingClapBack memes on Instagram 😂,https://twitter.com/dothedaniel/status/801936168187207680,"['Thanksgiving', 'ThanksgivingClapBack']",thanksgiving
1430,2016-11-24 23:50:38+00:00,"Aunt: So how's that job hunt going?
Me: I should be asking you the same thing. Got any leads? #ThanksgivingClapback https://t.co/oFqU6Y9M2x",https://twitter.com/Joe_McFly/status/801936093021028352,['ThanksgivingClapback'],thanksgiving
1431,2016-11-24 23:50:03+00:00,"Aunt: When you gonna cut that hair?
Me: When you gonna cut the McDonald's outta that diet?
#ThanksgivingClapBack https://t.co/hWVfNQPAcv",https://twitter.com/Are_Moms_Girls/status/801935944492449792,['ThanksgivingClapBack'],thanksgiving
1432,2016-11-24 23:49:33+00:00,#ThanksgivingClapback #TheOneWithChandlerInABox https://t.co/X0Ndt6jjNq,https://twitter.com/LaneStreet/status/801935818667520000,"['ThanksgivingClapback', 'TheOneWithChandlerInABox']",thanksgiving
1433,2016-11-24 23:48:53+00:00,My fave part of the holiday season is ignoring my family and being on my phone. #ThanksgivingClapBack,https://twitter.com/JohnnyGinjGinj/status/801935653839585280,['ThanksgivingClapBack'],thanksgiving
1434,2016-11-24 23:48:21+00:00,"aunt: ""it's wrong for you to have a boyfriend""
me: ""you would know, ya got ten of them yourself. Tell #7 I said hi"" #ThanksgivingClapback https://t.co/bGVHylIKQ2",https://twitter.com/spencerclaus/status/801935520385204224,['ThanksgivingClapback'],thanksgiving
1435,2016-11-24 23:48:18+00:00,@caroline_mccain #thanksgivingclapback,https://twitter.com/SJmcdonaldmusic/status/801935507311693824,['thanksgivingclapback'],thanksgiving
1436,2016-11-24 23:47:01+00:00,"""Get your cotton picking fingers outta the macaroni "" oml I GTG  😂😂 #ThanksgivingClapBack",https://twitter.com/raylabear/status/801935183385542656,['ThanksgivingClapBack'],thanksgiving
1437,2016-11-24 23:46:35+00:00,"Aunt: your husband ain't back yet from the store?

My man is back. When will your husband be back 5 to 10 years?#thanksgivingclapback https://t.co/7G0fkPrv9g",https://twitter.com/ShoRight_RayRae/status/801935074853842945,['thanksgivingclapback'],thanksgiving
1438,2016-11-24 23:46:17+00:00,#thanksgivingclapback gives me life,https://twitter.com/Michaelarichhh_/status/801934997879984128,['thanksgivingclapback'],thanksgiving
1439,2016-11-24 23:46:05+00:00,@Meganburr13 @mike_turner73 you shouldn't be allowed to live #thanksgivingclapback,https://twitter.com/AllanAshhh/status/801934945992187905,['thanksgivingclapback'],thanksgiving
1440,2016-11-24 23:45:49+00:00,The #thanksgivingclapback hashtag is probably one of my new favorite things about Thanksgiving every year,https://twitter.com/_AMMolina/status/801934880141701120,['thanksgivingclapback'],thanksgiving
1441,2016-11-24 23:45:41+00:00,This seems like a good time for a #ThanksgivingClapBack https://t.co/WoWg0fmBez,https://twitter.com/juicejones35/status/801934845312122880,['ThanksgivingClapBack'],thanksgiving
1442,2016-11-24 23:45:19+00:00,"""Kids eat first"" 
""You can't be talking about kids being first when you the one putting them last"" #thanksgivingclapback https://t.co/KwN1C0g2vb",https://twitter.com/bestmistakeurie/status/801934756946595841,['thanksgivingclapback'],thanksgiving
1443,2016-11-24 23:44:41+00:00,"""You parked all on the curb!!""

""You can do that when you got a car!""

#ThanksgivingClapback https://t.co/41YRqOHPxX",https://twitter.com/marco_james_/status/801934595344203776,['ThanksgivingClapback'],thanksgiving
1444,2016-11-24 23:44:36+00:00,"Aunt: your hair colour doesn't match your skin tone!
Me: your kids' DNA don't match your husband's 
#thanksgivingclapback https://t.co/Cta6PXW1ca",https://twitter.com/thatsaltyasian/status/801934573261164545,['thanksgivingclapback'],thanksgiving
1445,2016-11-24 23:44:30+00:00,OMG I JUST GOT ROASTED BY MY MOM IN A #THANKSGIVINGCLAPBACK,https://twitter.com/RadioCodyB/status/801934547751411712,['THANKSGIVINGCLAPBACK'],thanksgiving
1446,2016-11-24 23:44:26+00:00,Y'all using the same #thanksgivingclapback from last year 🙄🙄🙄🙄🙄,https://twitter.com/kaylajthefirst/status/801934534782685184,['thanksgivingclapback'],thanksgiving
1447,2016-11-24 23:44:26+00:00,Its time for #ThanksgivingClapBack 👏🏻👏🏻👏🏻😂😂😂😂,https://twitter.com/_HydeZone_/status/801934534052810752,['ThanksgivingClapBack'],thanksgiving
